CL ID,"Time Period (Month, Year)","Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Grouping,NH4 (μM) DIFF,NO3 (μM) DIFF,PO4 (μM) DIFF,DIN (μM) DIFF,TDN (μM) DIFF
2069,May-October,38.125202,-122.047342,Grizzly Bay,-4.39,-2.12,-0.42,-6.52,-1.31
2070,May-October,38.124332,-122.048811,Grizzly Bay,-4.4,-1.77,-0.42,-6.17,0.05
2071,May-October,38.12316,-122.049791,Grizzly Bay,-4.43,-0.14,-0.41,-4.57,2.37
2072,May-October,38.121825,-122.050509,Grizzly Bay,-4.4,-2.56,-0.42,-6.96,0.1
2073,May-October,38.12049,-122.051228,Grizzly Bay,-4.4,-2.56,-0.42,-6.96,0.1
2074,May-October,38.119156,-122.051946,Grizzly Bay,-4.39,-3.42,-0.42,-7.81,-0.24
2075,May-October,38.117779,-122.052506,Grizzly Bay,-4.36,-8.04,-0.43,-12.4,-5.27
2076,May-October,38.11637,-122.052941,Grizzly Bay,-4.33,-12.14,-0.44,-16.47,-9.82
2077,May-October,38.114961,-122.053376,Grizzly Bay,-4.33,-12.14,-0.44,-16.47,-9.82
2086,May-October,38.051455,-121.458552,Disappointment Slough,-2.13,-22.14,0.94,-24.27,-21.14
2087,May-October,38.051002,-121.456833,Disappointment Slough,-2.18,-20.79,0.9,-22.96,-19.78
2088,May-October,38.049745,-121.455937,Disappointment Slough,-2.2,-19.61,0.84,-21.81,-18.51
2089,May-October,38.048447,-121.455122,Disappointment Slough,-2.23,-18.34,0.78,-20.57,-17.2
2090,May-October,38.047279,-121.454103,Disappointment Slough,-2.23,-17.41,0.7,-19.64,-16.23
2091,May-October,38.046507,-121.452627,Disappointment Slough,-2.24,-16.66,0.61,-18.9,-15.4
2092,May-October,38.045484,-121.451334,Disappointment Slough,-2.25,-15.67,0.41,-17.92,-14.27
2093,May-October,38.044365,-121.450229,Disappointment Slough,-2.24,-15.39,0.31,-17.63,-13.92
2094,May-October,38.043141,-121.449251,Disappointment Slough,-2.24,-15.12,0.19,-17.36,-13.49
2095,May-October,38.042,-121.448218,Disappointment Slough,-2.23,-14.95,0.09,-17.18,-13.23
2096,May-October,38.040745,-121.447321,Disappointment Slough,-2.22,-14.63,-0.02,-16.86,-12.79
2097,May-October,38.040142,-121.445675,Disappointment Slough,-2.21,-14.18,-0.21,-16.39,-12.16
2098,May-October,38.039906,-121.443867,Disappointment Slough,-2.21,-14.18,-0.21,-16.39,-12.16
2099,May-October,38.039533,-121.442097,Disappointment Slough,-2.19,-13.66,-0.28,-15.85,-11.54
