CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A419	38.362516	-121.521222	North Delta tidal transition zone	Sacramento River	10/1/2021	13.82	0.22	19.64	159.35	7.95	8.76	95.69	1.29	0.48	11.77	1.36	11.30	19.65	143.77	0.08	1.10	2.14	0.39	0.00	3.63	30.31	58.78	10.70	0.00	10.19	1.38	1.00
A417	38.365429	-121.521109	North Delta tidal transition zone	Sacramento River	10/1/2021	13.03	0.23	19.62	158.22	7.96	8.77	95.77	1.34	0.47	11.69	1.35	11.22	19.63	142.67	0.08	1.09	2.14	0.38	0.00	3.63	29.96	59.14	10.58	0.00	9.88	1.37	1.00
A415	38.368321	-121.521472	North Delta tidal transition zone	Sacramento River	10/1/2021	11.41	0.25	19.59	156.05	7.97	8.81	96.17	1.54	0.45	11.55	1.35	11.09	19.60	140.83	0.08	1.12	2.14	0.41	0.00	3.67	30.71	58.28	11.05	0.00	10.07	1.37	1.00
A413	38.371162	-121.522245	North Delta tidal transition zone	Sacramento River	10/1/2021	10.34	0.26	19.59	154.87	7.98	8.83	96.36	1.62	0.42	11.47	1.33	11.01	19.60	139.94	0.08	1.17	2.11	0.44	0.00	3.71	31.62	56.19	11.82	0.00	10.19	1.36	0.99
A411	38.373922	-121.523372	North Delta tidal transition zone	Sacramento River	10/1/2021	9.85	0.30	19.59	154.42	7.99	8.84	96.44	1.59	0.38	11.41	1.28	10.95	19.60	139.61	0.08	1.21	2.09	0.42	0.00	3.71	33.43	49.12	11.27	0.00	11.00	1.36	0.98
A409	38.376678	-121.524511	North Delta tidal transition zone	Sacramento River	10/1/2021	9.16	0.32	19.58	153.65	7.99	8.81	96.16	1.51	0.35	11.34	1.26	10.85	19.59	138.93	0.08	1.20	2.08	0.43	0.00	3.71	32.28	50.15	11.64	0.00	11.00	1.35	0.98
A407	38.379538	-121.524028	North Delta tidal transition zone	Sacramento River	10/1/2021	9.18	0.36	19.57	153.74	7.99	8.81	96.05	1.46	0.36	11.34	1.25	10.84	19.58	138.96	0.08	1.20	2.09	0.42	0.00	3.68	29.08	49.37	11.32	0.00	11.06	1.35	0.98
A405	38.381730	-121.521832	North Delta tidal transition zone	Sacramento River	10/1/2021	8.84	0.45	19.52	153.71	7.99	8.79	95.74	1.37	0.39	11.35	1.25	10.80	19.53	138.97	0.08	1.15	2.09	0.43	0.00	3.65	26.80	56.05	11.73	0.00	10.71	1.36	0.97
A403	38.383413	-121.518811	North Delta tidal transition zone	Sacramento River	10/1/2021	8.92	0.46	19.51	154.01	7.99	8.79	95.69	1.35	0.39	11.36	1.24	10.82	19.52	139.33	0.08	1.14	2.09	0.42	0.00	3.63	31.15	55.34	11.44	0.00	10.47	1.36	0.97
A401	38.385478	-121.516224	North Delta tidal transition zone	Sacramento River	10/1/2021	8.97	0.51	19.49	154.37	8.00	8.78	95.62	1.32	0.40	11.38	1.22	10.84	19.51	139.70	0.08	1.14	2.09	0.40	0.00	3.62	31.82	52.72	10.97	0.00	10.16	1.36	0.97
A399	38.388025	-121.514499	North Delta tidal transition zone	Sacramento River	10/1/2021	9.18	0.59	19.49	154.88	8.00	8.80	95.78	1.32	0.42	11.41	1.18	10.88	19.50	140.09	0.08	1.16	2.09	0.37	0.00	3.62	32.20	35.32	10.17	0.00	9.98	1.35	0.97
A397	38.390859	-121.513683	North Delta tidal transition zone	Sacramento River	10/1/2021	9.31	0.64	19.48	155.31	7.99	8.79	95.75	1.30	0.42	11.42	1.17	10.90	19.48	140.44	0.08	1.17	2.08	0.36	0.00	3.62	32.72	26.73	10.06	0.00	9.95	1.35	0.96
A395	38.393765	-121.513355	North Delta tidal transition zone	Sacramento River	10/1/2021	9.58	0.72	19.41	156.27	7.98	8.76	95.27	1.26	0.42	11.39	1.19	10.91	19.41	141.29	0.08	1.18	2.08	0.38	0.00	3.64	32.66	38.35	10.41	0.00	10.29	1.35	0.96
A393	38.396667	-121.513196	North Delta tidal transition zone	Sacramento River	10/1/2021	10.05	0.76	19.39	157.23	7.97	8.74	94.95	1.23	0.43	11.42	1.19	10.97	19.39	142.25	0.08	1.18	2.07	0.38	0.00	3.63	32.66	48.68	10.35	0.00	10.71	1.36	0.96
A391	38.399549	-121.513403	North Delta tidal transition zone	Sacramento River	10/1/2021	10.83	0.80	19.37	158.46	7.95	8.72	94.66	1.22	0.41	11.49	1.19	11.04	19.37	143.47	0.08	1.18	2.07	0.38	0.00	3.63	32.52	51.81	10.01	0.00	11.51	1.36	0.96
A389	38.402365	-121.514224	North Delta tidal transition zone	Sacramento River	10/1/2021	12.76	0.81	19.35	160.93	7.93	8.68	94.30	1.18	0.36	11.68	1.18	11.18	19.37	145.47	0.08	1.18	2.07	0.40	0.00	3.65	29.44	56.62	7.05	0.00	13.49	1.37	0.95
A387	38.405094	-121.515461	North Delta tidal transition zone	Sacramento River	10/1/2021	13.53	0.81	19.35	161.63	7.93	8.68	94.24	1.17	0.33	11.69	1.18	11.19	19.36	145.81	0.08	1.18	2.07	0.41	0.00	3.66	28.74	56.99	7.39	0.00	14.34	1.37	0.95
A385	38.407753	-121.516851	North Delta tidal transition zone	Sacramento River	10/1/2021	14.06	0.71	19.33	161.71	7.93	8.69	94.33	1.19	0.37	11.55	1.21	11.06	19.34	145.31	0.08	1.20	2.08	0.42	0.00	3.70	29.72	56.26	9.83	0.00	14.79	1.37	0.95
A383	38.410369	-121.518439	North Delta tidal transition zone	Sacramento River	10/1/2021	13.94	0.65	19.32	161.33	7.93	8.70	94.43	1.21	0.40	11.49	1.22	10.99	19.33	144.88	0.08	1.23	2.08	0.43	0.00	3.73	32.60	55.61	9.24	0.00	14.61	1.36	0.95
A381	38.412889	-121.520277	North Delta tidal transition zone	Sacramento River	10/1/2021	13.78	0.54	19.31	160.97	7.94	8.72	94.57	1.27	0.42	11.44	1.23	10.94	19.33	144.57	0.08	1.24	2.09	0.44	0.00	3.76	32.79	55.25	8.44	0.00	14.35	1.36	0.94
A379	38.415362	-121.522150	North Delta tidal transition zone	Sacramento River	10/1/2021	13.74	0.46	19.31	160.74	7.94	8.73	94.71	1.32	0.42	11.40	1.25	10.91	19.32	144.38	0.08	1.24	2.09	0.45	0.00	3.77	32.84	55.57	9.15	0.00	14.20	1.36	0.94
A377	38.417900	-121.523932	North Delta tidal transition zone	Sacramento River	10/1/2021	13.61	0.27	19.31	160.00	7.95	8.76	95.06	1.51	0.43	11.25	1.31	10.78	19.32	143.88	0.08	1.24	2.10	0.49	0.00	3.82	32.31	54.79	12.28	0.00	13.89	1.35	0.94
A375	38.420429	-121.525746	North Delta tidal transition zone	Sacramento River	10/1/2021	13.56	0.24	19.31	159.52	7.95	8.77	95.19	1.62	0.43	11.19	1.33	10.71	19.32	143.56	0.08	1.25	2.11	0.50	0.00	3.84	32.42	53.94	12.73	0.00	13.80	1.35	0.94
A373	38.422863	-121.527715	North Delta tidal transition zone	Sacramento River	10/1/2021	13.57	0.22	19.30	159.14	7.94	8.77	95.19	1.68	0.42	11.15	1.33	10.66	19.32	143.24	0.08	1.24	2.11	0.49	0.00	3.83	32.44	53.44	12.57	0.00	13.66	1.34	0.94
A371	38.425375	-121.529591	North Delta tidal transition zone	Sacramento River	10/1/2021	13.59	0.21	19.31	158.83	7.94	8.76	95.07	1.71	0.41	11.12	1.32	10.62	19.33	142.87	0.08	1.23	2.11	0.47	0.00	3.80	32.30	53.06	12.46	0.00	13.46	1.34	0.94
A369	38.427938	-121.531307	North Delta tidal transition zone	Sacramento River	10/1/2021	13.00	0.22	19.32	157.66	7.95	8.75	94.93	1.63	0.38	11.07	1.29	10.55	19.34	141.59	0.08	1.22	2.11	0.45	0.00	3.76	32.36	46.35	11.88	0.00	13.07	1.34	0.94
A367	38.430682	-121.532468	North Delta tidal transition zone	Sacramento River	10/1/2021	12.47	0.23	19.32	156.93	7.96	8.75	94.94	1.54	0.38	11.05	1.29	10.51	19.34	141.00	0.08	1.23	2.11	0.43	0.00	3.75	32.67	49.25	11.35	0.00	12.98	1.34	0.93
A365	38.433405	-121.531358	North Delta tidal transition zone	Sacramento River	10/1/2021	12.05	0.23	19.31	156.26	7.96	8.76	95.08	1.44	0.42	11.06	1.31	10.51	19.34	140.36	0.08	1.21	2.11	0.42	0.00	3.73	32.39	47.09	11.15	0.00	12.63	1.34	0.94
A359	38.434835	-121.520907	North Delta tidal transition zone	Sacramento River	10/1/2021	11.32	0.25	19.32	154.44	7.96	8.73	94.77	1.39	0.45	11.20	1.39	10.65	19.33	138.87	0.08	1.22	2.11	0.48	0.00	3.79	32.17	30.87	12.31	0.00	11.55	1.35	0.94
A356	38.434819	-121.515370	North Delta tidal transition zone	Sacramento River	10/1/2021	10.86	0.26	19.33	153.23	7.96	8.74	94.91	1.37	0.46	11.18	1.43	10.62	19.34	137.59	0.08	1.23	2.11	0.47	0.00	3.79	32.35	55.94	11.88	0.00	11.13	1.35	0.95
A361	38.434985	-121.524599	North Delta tidal transition zone	Sacramento River	10/1/2021	11.50	0.25	19.31	154.92	7.96	8.74	94.86	1.38	0.43	11.14	1.35	10.58	19.33	139.20	0.08	1.21	2.11	0.46	0.00	3.76	32.26	19.10	12.01	0.00	11.73	1.34	0.94
A363	38.434848	-121.528242	North Delta tidal transition zone	Sacramento River	10/1/2021	11.70	0.24	19.31	155.57	7.96	8.77	95.12	1.36	0.48	11.09	1.33	10.53	19.33	139.77	0.08	1.20	2.11	0.42	0.00	3.72	32.18	40.41	11.34	0.00	12.18	1.34	0.94
A354	38.435556	-121.511827	North Delta tidal transition zone	Sacramento River	10/1/2021	10.02	0.26	19.32	151.99	7.96	8.75	95.00	1.37	0.38	11.09	1.43	10.52	19.34	136.50	0.07	1.25	2.11	0.47	0.00	3.83	32.64	55.83	11.81	0.00	10.32	1.34	0.96
A352	38.436773	-121.508489	North Delta tidal transition zone	Sacramento River	10/1/2021	9.57	0.25	19.32	151.40	7.97	8.76	95.09	1.38	0.39	11.08	1.45	10.52	19.34	136.15	0.07	1.25	2.12	0.48	0.00	3.84	32.52	55.42	12.29	0.00	9.82	1.34	0.97
A350	38.438522	-121.505516	North Delta tidal transition zone	Sacramento River	10/1/2021	9.36	0.25	19.31	151.42	7.97	8.78	95.27	1.41	0.45	11.18	1.47	10.62	19.34	136.59	0.08	1.23	2.12	0.47	0.00	3.82	32.17	56.07	12.45	0.00	9.58	1.35	0.98
A348	38.440838	-121.503336	North Delta tidal transition zone	Sacramento River	10/1/2021	10.80	0.25	19.32	153.35	7.96	8.78	95.36	1.50	0.48	11.48	1.48	10.97	19.34	138.63	0.08	1.19	2.13	0.47	0.00	3.79	31.54	56.54	12.63	0.00	10.97	1.36	0.98
A346	38.443514	-121.501939	North Delta tidal transition zone	Sacramento River	10/1/2021	13.33	0.25	19.33	156.47	7.94	8.79	95.40	1.61	0.51	11.93	1.50	11.50	19.35	141.49	0.08	1.18	2.13	0.47	0.00	3.79	31.31	56.32	12.74	0.00	13.32	1.39	0.99
A344	38.446375	-121.501451	North Delta tidal transition zone	Sacramento River	10/1/2021	16.79	0.25	19.35	160.43	7.92	8.79	95.41	1.65	0.49	12.55	1.50	12.24	19.36	145.02	0.08	1.19	2.13	0.48	0.00	3.79	31.36	50.65	12.70	0.00	16.03	1.42	0.99
A342	38.449290	-121.501398	North Delta tidal transition zone	Sacramento River	10/1/2021	18.07	0.25	19.36	161.82	7.91	8.78	95.41	1.60	0.49	12.85	1.50	12.52	19.37	146.40	0.08	1.18	2.13	0.48	0.00	3.79	31.32	49.84	12.69	0.00	16.54	1.44	1.00
A340	38.452193	-121.501356	North Delta tidal transition zone	Sacramento River	10/1/2021	19.60	0.25	19.34	162.13	7.92	8.79	95.46	1.54	0.50	12.92	1.51	12.51	19.35	145.90	0.08	1.19	2.13	0.51	0.00	3.82	31.20	49.93	13.19	0.00	16.09	1.44	1.00
A338	38.455055	-121.501830	North Delta tidal transition zone	Sacramento River	10/1/2021	17.66	0.25	19.30	158.93	7.96	8.82	95.73	1.56	0.50	12.34	1.52	11.84	19.31	141.95	0.08	1.20	2.14	0.53	0.00	3.86	31.19	53.51	13.50	0.00	15.52	1.41	1.00
A336	38.457876	-121.502652	North Delta tidal transition zone	Sacramento River	10/1/2021	7.29	0.25	19.16	147.07	8.06	8.95	96.87	1.65	0.46	10.28	1.55	9.61	19.17	130.34	0.07	1.24	2.16	0.56	0.00	3.95	31.44	52.64	13.66	0.00	14.00	1.30	1.00
A334	38.460713	-121.503410	North Delta tidal transition zone	Sacramento River	10/1/2021	3.55	0.24	19.12	143.66	8.09	9.00	97.31	1.67	0.45	9.74	1.56	9.01	19.13	127.81	0.07	1.25	2.17	0.55	0.00	3.96	31.64	47.89	12.33	0.00	13.23	1.27	1.00
A332	38.463573	-121.504053	North Delta tidal transition zone	Sacramento River	10/1/2021	2.08	0.24	19.11	142.47	8.10	9.03	97.53	1.66	0.45	9.56	1.57	8.80	19.12	127.16	0.07	1.26	2.17	0.54	0.00	3.96	31.78	44.39	11.25	0.00	12.47	1.26	1.00
A330	38.466469	-121.504457	North Delta tidal transition zone	Sacramento River	10/1/2021	0.61	0.24	19.10	141.35	8.12	9.05	97.74	1.61	0.41	9.40	1.55	8.65	19.11	126.66	0.07	1.23	2.17	0.51	0.00	3.90	31.53	42.38	11.13	0.00	10.81	1.25	0.98
A328	38.469341	-121.504992	North Delta tidal transition zone	Sacramento River	10/1/2021	0.59	0.24	19.09	141.31	8.12	9.04	97.66	1.57	0.37	9.38	1.53	8.64	19.11	126.56	0.07	1.22	2.17	0.51	0.00	3.89	31.49	45.51	11.93	0.00	10.21	1.25	0.98
A326	38.471651	-121.506937	North Delta tidal transition zone	Sacramento River	10/1/2021	0.52	0.24	19.10	141.22	8.12	9.02	97.48	1.48	0.38	9.36	1.50	8.63	19.11	126.48	0.07	1.20	2.16	0.51	0.00	3.86	31.11	51.76	13.01	0.00	9.33	1.25	0.97
A324	38.473139	-121.510124	North Delta tidal transition zone	Sacramento River	10/1/2021	0.51	0.24	19.10	141.19	8.13	9.03	97.57	1.36	0.39	9.36	1.46	8.62	19.12	126.44	0.07	1.18	2.16	0.50	0.00	3.83	30.75	51.65	13.17	0.00	8.47	1.25	0.96
A311	38.473812	-121.533822	North Delta tidal transition zone	Sacramento River	10/1/2021	0.55	0.25	19.06	138.96	8.10	8.95	96.67	1.52	0.43	9.35	1.47	8.64	19.07	124.27	0.07	1.22	2.17	0.47	0.00	3.85	31.56	44.95	12.29	0.00	2.09	1.25	0.92
A314	38.473867	-121.528265	North Delta tidal transition zone	Sacramento River	10/1/2021	0.57	0.25	19.05	139.42	8.10	8.96	96.73	1.51	0.40	9.32	1.51	8.63	19.07	124.57	0.07	1.23	2.17	0.50	0.00	3.89	31.08	54.75	12.95	0.00	2.99	1.24	0.92
A316	38.474144	-121.524601	North Delta tidal transition zone	Sacramento River	10/1/2021	0.59	0.25	19.05	139.82	8.11	8.96	96.76	1.50	0.43	9.31	1.53	8.61	19.07	124.91	0.07	1.24	2.17	0.52	0.00	3.91	25.39	52.36	13.35	0.00	4.02	1.24	0.93
A322	38.473979	-121.513633	North Delta tidal transition zone	Sacramento River	10/1/2021	0.52	0.24	19.11	141.10	8.15	9.07	98.09	1.29	0.39	9.36	1.40	8.63	19.13	126.28	0.07	1.16	2.17	0.48	0.00	3.81	30.38	39.02	12.72	0.00	7.18	1.25	0.95
A318	38.474379	-121.520922	North Delta tidal transition zone	Sacramento River	10/1/2021	0.60	0.24	19.06	140.23	8.11	8.97	96.90	1.47	0.44	9.33	1.50	8.62	19.08	125.20	0.07	1.23	2.17	0.51	0.00	3.89	24.56	32.31	13.07	0.00	5.11	1.24	0.93
A309	38.474280	-121.537403	North Delta tidal transition zone	Sacramento River	10/1/2021	0.53	0.25	19.08	138.74	8.11	8.97	96.89	1.50	0.42	9.37	1.41	8.64	19.09	124.25	0.07	1.20	2.17	0.44	0.00	3.82	31.57	42.71	11.62	0.00	1.38	1.25	0.91
A320	38.474381	-121.517249	North Delta tidal transition zone	Sacramento River	10/1/2021	0.58	0.24	19.09	140.79	8.14	9.04	97.63	1.37	0.39	9.35	1.43	8.63	19.11	125.77	0.07	1.20	2.16	0.49	0.00	3.85	29.76	24.41	12.64	0.00	6.18	1.24	0.94
A307	38.475404	-121.540820	North Delta tidal transition zone	Sacramento River	10/1/2021	0.52	0.25	19.10	138.68	8.12	9.01	97.30	1.46	0.37	9.38	1.33	8.64	19.11	124.28	0.07	1.19	2.17	0.41	0.00	3.78	31.44	41.38	10.97	0.00	0.94	1.25	0.91
A305	38.477082	-121.543789	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	19.11	138.30	8.13	9.01	97.37	1.45	0.38	9.38	1.30	8.66	19.12	123.81	0.07	1.18	2.17	0.40	0.00	3.76	31.45	31.57	10.73	0.00	0.80	1.25	0.91
A303	38.479427	-121.545916	North Delta tidal transition zone	Sacramento River	10/1/2021	0.49	0.25	19.10	137.73	8.12	8.99	97.13	1.46	0.41	9.39	1.29	8.70	19.11	123.15	0.07	1.19	2.17	0.40	0.00	3.76	31.52	19.63	10.71	0.00	0.75	1.25	0.91
A301	38.481865	-121.547946	North Delta tidal transition zone	Sacramento River	10/1/2021	0.49	0.25	19.07	136.76	8.10	8.93	96.44	1.52	0.40	9.43	1.31	8.76	19.08	122.16	0.07	1.19	2.17	0.42	0.00	3.78	31.42	37.99	11.17	0.00	0.75	1.25	0.91
A299	38.484352	-121.549801	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	19.05	136.32	8.10	8.92	96.24	1.58	0.37	9.46	1.34	8.79	19.06	121.79	0.07	1.19	2.17	0.44	0.00	3.81	31.23	48.85	11.68	0.00	0.75	1.25	0.91
A297	38.486881	-121.551614	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	19.02	135.94	8.10	8.93	96.34	1.66	0.36	9.48	1.38	8.83	19.04	121.48	0.07	1.20	2.19	0.47	0.00	3.85	31.20	57.40	12.22	0.00	0.74	1.25	0.91
A295	38.489397	-121.553435	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	19.00	135.61	8.10	8.95	96.52	1.74	0.39	9.48	1.43	8.85	19.01	121.21	0.07	1.22	2.20	0.50	0.00	3.91	31.27	56.56	12.69	0.00	0.73	1.25	0.92
A293	38.491900	-121.555293	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.99	135.33	8.11	9.00	97.01	1.78	0.44	9.47	1.48	8.85	19.01	121.11	0.07	1.24	2.21	0.51	0.00	3.95	31.41	56.42	13.01	0.00	0.73	1.25	0.92
A291	38.494449	-121.557055	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	19.00	135.44	8.13	9.04	97.48	1.72	0.45	9.48	1.48	8.85	19.03	121.26	0.07	1.24	2.21	0.51	0.00	3.93	31.37	56.83	12.95	0.00	0.73	1.25	0.92
A289	38.497045	-121.558743	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	19.02	135.51	8.15	9.07	97.82	1.65	0.44	9.49	1.48	8.84	19.03	121.21	0.07	1.23	2.20	0.52	0.00	3.93	30.69	47.22	13.11	0.00	0.74	1.25	0.92
A287	38.499918	-121.559205	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.98	135.07	8.14	9.03	97.31	1.60	0.43	9.49	1.51	8.82	19.00	120.62	0.07	1.22	2.20	0.55	0.00	3.96	27.51	36.02	13.80	0.00	0.74	1.25	0.92
A285	38.502760	-121.558610	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.96	134.74	8.13	9.00	96.88	1.61	0.45	9.49	1.53	8.81	18.97	120.24	0.07	1.23	2.20	0.56	0.00	3.99	27.73	32.85	14.03	0.00	0.74	1.25	0.93
A283	38.505483	-121.557426	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.93	134.43	8.11	8.97	96.58	1.65	0.48	9.46	1.55	8.79	18.94	119.98	0.07	1.24	2.21	0.56	0.00	4.00	28.76	40.89	13.92	0.00	0.75	1.25	0.93
A281	38.508171	-121.556007	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.88	134.03	8.10	8.97	96.45	1.83	0.48	9.40	1.58	8.76	18.90	119.55	0.07	1.25	2.21	0.55	0.00	4.00	30.79	49.03	13.66	0.00	0.75	1.25	0.93
A279	38.510855	-121.554603	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.87	133.94	8.10	8.98	96.55	1.92	0.46	9.39	1.58	8.76	18.89	119.46	0.07	1.24	2.22	0.55	0.00	4.00	30.83	53.34	13.65	0.00	0.75	1.25	0.93
A277	38.513341	-121.552679	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.86	133.98	8.11	8.99	96.70	2.11	0.49	9.37	1.59	8.74	18.88	119.48	0.07	1.23	2.23	0.57	0.00	4.04	30.44	51.70	14.13	0.00	0.75	1.25	0.93
A275	38.514588	-121.549358	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.83	134.25	8.11	8.97	96.47	2.20	0.48	9.27	1.62	8.66	18.85	119.62	0.07	1.25	2.23	0.60	0.00	4.08	30.59	31.53	14.72	0.00	0.75	1.24	0.92
A273	38.515533	-121.545888	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.78	134.64	8.09	8.94	96.02	1.90	0.45	9.16	1.60	8.57	18.80	119.88	0.07	1.25	2.22	0.58	0.00	4.03	30.82	25.59	14.28	0.00	0.76	1.23	0.92
A271	38.516287	-121.542353	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.74	134.98	8.09	8.94	95.96	1.87	0.43	9.10	1.60	8.52	18.76	120.11	0.07	1.25	2.22	0.58	0.00	4.04	30.88	39.66	14.32	0.00	0.75	1.23	0.92
A269	38.516859	-121.538746	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.70	135.37	8.08	8.95	95.92	1.86	0.47	9.06	1.61	8.45	18.72	120.35	0.07	1.25	2.22	0.58	0.00	4.04	30.98	51.99	14.34	0.00	0.75	1.23	0.92
A267	38.517027	-121.535051	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.69	135.61	8.08	8.94	95.74	1.79	0.44	9.03	1.61	8.40	18.71	120.52	0.07	1.26	2.21	0.57	0.00	4.03	31.37	44.79	14.16	0.00	0.75	1.23	0.92
A265	38.517270	-121.531369	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.68	135.82	8.08	8.91	95.45	1.74	0.43	9.00	1.60	8.36	18.70	120.69	0.07	1.29	2.21	0.56	0.00	4.04	31.83	43.95	13.90	0.00	0.75	1.23	0.91
A263	38.517897	-121.527771	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.65	136.19	8.08	8.91	95.39	1.89	0.40	8.96	1.58	8.34	18.66	120.92	0.07	1.26	2.22	0.53	0.00	4.01	31.47	55.53	13.33	0.00	0.75	1.22	0.91
A261	38.519540	-121.524721	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.64	136.23	8.07	8.92	95.44	2.00	0.38	8.95	1.57	8.35	18.65	120.93	0.07	1.24	2.23	0.52	0.00	3.98	31.11	57.92	12.99	0.00	0.75	1.22	0.91
A259	38.522188	-121.524718	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.63	136.42	8.08	8.93	95.58	2.03	0.38	8.93	1.56	8.33	18.64	121.05	0.07	1.23	2.23	0.51	0.00	3.97	30.92	56.46	12.88	0.00	0.75	1.22	0.91
A257	38.524317	-121.527155	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.63	136.56	8.08	8.93	95.50	1.93	0.39	8.92	1.56	8.30	18.63	121.11	0.07	1.23	2.23	0.52	0.00	3.98	30.98	55.36	13.12	0.00	0.75	1.22	0.91
A255	38.526486	-121.529590	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.63	136.65	8.08	8.91	95.34	1.86	0.36	8.91	1.54	8.29	18.63	121.14	0.07	1.23	2.23	0.52	0.00	3.96	30.97	55.58	13.02	0.00	0.75	1.23	0.91
A253	38.529088	-121.530983	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.63	136.66	8.08	8.89	95.15	1.87	0.35	8.91	1.53	8.30	18.63	121.14	0.07	1.23	2.24	0.49	0.00	3.95	31.03	56.52	12.52	0.00	0.75	1.23	0.91
A251	38.531476	-121.529341	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.63	136.34	8.07	8.90	95.28	1.97	0.36	8.92	1.53	8.32	18.64	120.87	0.07	1.22	2.24	0.48	0.00	3.95	30.97	56.99	12.24	0.00	0.75	1.23	0.91
A249	38.532771	-121.525968	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.65	135.39	8.07	8.92	95.51	2.07	0.38	8.93	1.55	8.36	18.66	120.13	0.07	1.22	2.25	0.48	0.00	3.96	30.88	57.29	12.21	0.00	0.75	1.23	0.91
A247	38.533981	-121.522586	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.67	134.75	8.06	8.92	95.53	2.11	0.40	8.94	1.56	8.40	18.68	119.64	0.07	1.23	2.26	0.48	0.00	3.97	30.94	57.15	12.07	0.00	0.75	1.23	0.91
A245	38.535360	-121.519392	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.69	134.15	8.07	8.92	95.56	2.12	0.42	8.98	1.56	8.42	18.70	119.18	0.07	1.23	2.27	0.48	0.00	3.98	31.05	57.91	12.09	0.00	0.75	1.23	0.90
A243	38.537238	-121.516607	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.70	133.79	8.06	8.92	95.61	2.14	0.41	9.00	1.55	8.44	18.71	118.93	0.07	1.23	2.27	0.48	0.00	3.97	31.03	57.75	12.08	0.00	0.75	1.23	0.90
A241	38.539417	-121.514190	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.72	133.44	8.06	8.92	95.63	2.10	0.42	9.03	1.54	8.44	18.73	118.68	0.07	1.23	2.27	0.46	0.00	3.95	31.17	46.57	11.80	0.00	0.75	1.23	0.89
A239	38.541807	-121.512217	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.74	133.24	8.06	8.91	95.55	2.05	0.44	9.06	1.53	8.46	18.75	118.52	0.07	1.24	2.27	0.46	0.00	3.96	31.32	42.59	11.64	0.00	0.75	1.23	0.89
A237	38.544541	-121.511299	North Delta tidal transition zone	Sacramento River	10/1/2021	0.50	0.25	18.75	133.04	8.06	8.91	95.57	1.99	0.46	9.07	1.53	8.46	18.76	118.36	0.07	1.27	2.26	0.45	0.00	3.98	31.85	23.25	11.50	0.00	0.75	1.23	0.88
