CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A5818	37.873011	-121.526753	South Delta tidal transition zone	Victoria Canal	8/1/2020	3.95	1.09	27.14	261.85	7.63	6.97	87.76	4.28	4.59	32.90	6.64	42.08	27.19	275.11	0.14	2.33	9.51	1.62	0.27	13.73	17.01	69.25	11.85	1.95	5.04	2.91	2.55
A4597	37.874168	-121.578828	South Delta tidal transition zone	Old River	8/1/2020	3.46	1.00	27.19	382.16	7.86	7.20	90.74	5.24	3.71	25.85	5.38	33.22	27.23	401.86	0.18	1.15	7.09	1.76	0.09	10.09	11.49	70.25	15.32	0.87	4.31	2.45	2.51
A5820	37.874396	-121.523529	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.01	1.13	27.16	262.13	7.64	6.99	88.05	4.19	4.75	33.05	6.81	42.35	27.22	275.50	0.14	2.44	10.00	1.69	0.34	14.45	16.93	69.13	11.71	2.34	5.15	2.92	2.57
A5822	37.875728	-121.520287	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.02	1.15	27.16	262.04	7.64	7.00	88.06	4.14	4.75	33.11	6.81	42.40	27.22	275.43	0.14	2.44	9.75	1.68	0.35	14.21	17.19	68.59	11.82	2.48	5.17	2.92	2.58
A4595	37.876867	-121.577513	South Delta tidal transition zone	Old River	8/1/2020	3.41	0.98	27.17	382.87	7.86	7.20	90.77	5.13	3.68	25.64	5.33	32.79	27.21	402.75	0.18	1.13	7.11	1.73	0.08	10.06	11.48	70.71	16.26	0.80	4.09	2.43	2.52
A5824	37.877081	-121.517048	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.05	1.14	27.16	262.03	7.64	6.99	88.12	4.10	4.69	33.10	6.71	42.35	27.22	275.37	0.13	2.40	9.56	1.59	0.39	13.93	17.23	68.56	11.45	2.83	5.19	2.92	2.62
A5826	37.878456	-121.513815	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.08	1.18	27.17	262.13	7.64	7.03	88.53	4.06	4.61	33.00	6.60	42.26	27.23	275.48	0.13	2.33	9.86	1.48	0.48	14.10	16.56	69.87	10.55	3.38	5.26	2.91	2.66
A4593	37.879547	-121.576137	South Delta tidal transition zone	Old River	8/1/2020	3.33	0.94	27.16	382.90	7.87	7.19	90.73	5.05	3.65	25.43	5.27	32.48	27.20	403.06	0.18	1.14	7.06	1.68	0.08	9.94	11.68	71.04	17.85	0.82	3.85	2.42	2.54
A5828	37.879879	-121.510557	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.12	1.20	27.18	262.20	7.65	7.05	88.85	4.06	4.55	32.91	6.55	42.21	27.23	275.60	0.13	2.33	9.88	1.40	0.53	14.08	16.54	70.15	9.91	3.79	5.32	2.91	2.69
A5830	37.881667	-121.508066	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.24	1.22	27.18	262.36	7.65	7.07	89.06	4.09	4.57	32.92	6.56	42.18	27.22	275.72	0.13	2.36	9.74	1.28	0.65	13.96	16.94	69.73	9.20	4.66	5.46	2.91	2.73
A4591	37.882096	-121.574404	South Delta tidal transition zone	Old River	8/1/2020	2.92	0.85	27.14	385.94	7.87	7.19	90.64	5.00	3.59	24.89	5.17	32.28	27.18	406.44	0.18	1.10	6.99	1.65	0.09	9.76	11.36	71.59	16.21	0.88	3.41	2.38	2.56
A5833	37.883025	-121.503059	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.30	1.24	27.16	262.89	7.65	7.09	89.32	4.18	4.66	33.10	6.70	42.36	27.21	276.34	0.13	2.49	9.76	1.27	0.73	14.19	17.50	68.79	8.96	5.17	5.54	2.92	2.76
A5835	37.884384	-121.499833	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.35	1.30	27.15	264.62	7.65	7.08	89.19	4.32	4.82	33.48	6.93	42.88	27.20	278.34	0.13	2.67	9.99	1.38	0.70	14.69	18.18	68.00	9.35	4.78	5.65	2.95	2.76
A4589	37.884750	-121.574794	South Delta tidal transition zone	Old River	8/1/2020	2.65	0.82	27.13	385.95	7.88	7.20	90.67	4.92	3.53	24.62	5.12	32.08	27.17	406.47	0.18	1.08	6.96	1.63	0.09	9.68	11.15	71.90	15.99	0.90	3.23	2.37	2.57
A5837	37.885754	-121.496613	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.38	1.34	27.16	265.79	7.65	7.07	89.08	4.40	4.91	33.66	7.04	43.10	27.21	279.69	0.13	2.75	10.11	1.44	0.69	14.94	18.39	67.66	9.62	4.61	5.73	2.96	2.75
A5839	37.887126	-121.493371	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.39	1.40	27.16	267.33	7.63	6.98	87.95	4.49	4.93	33.91	7.02	43.43	27.21	281.01	0.12	2.70	9.99	1.41	0.72	14.75	18.35	67.71	9.54	4.89	5.79	2.98	2.72
A4587	37.887399	-121.575849	South Delta tidal transition zone	Old River	8/1/2020	2.39	0.81	27.12	385.09	7.88	7.21	90.78	4.83	3.45	24.36	5.04	31.82	27.15	405.51	0.18	1.04	6.94	1.60	0.07	9.60	10.84	72.28	15.73	0.73	3.11	2.35	2.58
A5841	37.888586	-121.490017	South Delta tidal transition zone	Victoria Canal	8/1/2020	4.19	1.44	27.18	265.94	7.64	7.04	88.63	4.40	4.61	33.56	6.60	43.13	27.22	279.37	0.12	2.52	9.25	1.35	0.60	13.66	18.49	67.72	9.87	4.38	5.62	2.95	2.68
A4585	37.889597	-121.574285	South Delta tidal transition zone	Old River	8/1/2020	2.21	0.80	27.11	383.60	7.89	7.23	90.99	4.67	3.37	24.13	4.95	31.35	27.14	403.69	0.18	0.99	6.93	1.59	0.06	9.52	10.43	72.80	17.19	0.58	3.03	2.33	2.58
A4583	37.890599	-121.570840	South Delta tidal transition zone	Old River	8/1/2020	2.12	0.81	27.10	382.40	7.89	7.24	91.15	4.51	3.36	24.04	4.89	31.17	27.13	402.08	0.18	0.98	6.90	1.53	0.09	9.46	10.36	72.96	17.03	0.90	3.06	2.33	2.60
A5133	37.891661	-121.488681	South Delta tidal transition zone	Middle River	8/1/2020	4.05	1.40	27.21	264.69	7.66	7.19	90.63	4.28	4.50	33.21	6.49	42.76	27.25	278.28	0.12	2.55	9.08	1.38	0.53	13.53	18.84	67.13	10.21	3.94	5.45	2.93	2.66
A4581	37.892132	-121.567867	South Delta tidal transition zone	Old River	8/1/2020	2.37	0.82	27.10	378.67	7.88	7.22	90.85	4.47	3.47	24.40	5.01	31.54	27.13	398.04	0.18	1.06	7.04	1.46	0.18	9.76	10.90	72.07	15.06	1.80	3.20	2.35	2.62
A5131	37.893016	-121.491514	South Delta tidal transition zone	Middle River	8/1/2020	3.96	1.35	27.25	263.72	7.69	7.33	92.41	4.20	4.59	32.97	6.64	42.41	27.29	277.64	0.12	2.70	9.22	1.49	0.53	13.95	19.35	66.06	10.69	3.81	5.31	2.90	2.66
A4579	37.894918	-121.566818	South Delta tidal transition zone	Old River	8/1/2020	2.39	0.80	27.09	375.98	7.87	7.22	90.82	4.39	3.52	24.48	5.11	31.75	27.13	396.00	0.18	1.11	7.19	1.50	0.18	10.03	11.11	71.70	14.99	1.79	3.19	2.36	2.62
A5129	37.895650	-121.493024	South Delta tidal transition zone	Middle River	8/1/2020	3.89	1.30	27.30	262.90	7.71	7.43	93.77	4.17	4.77	32.86	6.92	42.11	27.33	277.21	0.13	2.90	9.60	1.64	0.56	14.73	19.74	65.16	11.17	3.81	5.20	2.88	2.67
A4577	37.897653	-121.566209	South Delta tidal transition zone	Old River	8/1/2020	2.45	0.80	27.09	367.33	7.85	7.19	90.47	4.42	3.63	24.83	5.28	32.79	27.12	386.55	0.18	1.18	7.48	1.49	0.25	10.45	11.43	71.36	14.25	2.37	3.24	2.38	2.62
A5127	37.897844	-121.494958	South Delta tidal transition zone	Middle River	8/1/2020	3.86	1.25	27.35	262.51	7.73	7.49	94.56	4.17	4.97	33.01	7.22	41.93	27.38	277.14	0.13	3.13	10.13	1.69	0.69	15.67	20.04	64.58	10.79	4.42	5.12	2.89	2.68
A5125	37.900185	-121.496872	South Delta tidal transition zone	Middle River	8/1/2020	3.90	1.23	27.35	262.73	7.74	7.49	94.55	4.22	5.11	33.13	7.35	41.97	27.39	277.38	0.13	3.17	10.62	1.66	0.79	16.26	19.55	65.24	10.27	4.85	5.13	2.91	2.69
A4575	37.900243	-121.567687	South Delta tidal transition zone	Old River	8/1/2020	2.44	0.82	27.07	363.66	7.85	7.16	90.07	4.57	3.64	24.93	5.31	33.15	27.11	381.66	0.18	1.18	7.62	1.54	0.16	10.53	11.30	72.19	14.73	1.51	3.26	2.39	2.61
A4573	37.901939	-121.570618	South Delta tidal transition zone	Old River	8/1/2020	2.43	0.93	27.08	372.14	7.86	7.15	89.96	4.84	3.48	24.81	5.10	32.24	27.10	389.88	0.18	1.01	7.43	1.58	0.04	10.06	10.11	73.76	15.70	0.35	3.35	2.38	2.60
A5122	37.903208	-121.500424	South Delta tidal transition zone	Middle River	8/1/2020	3.84	1.22	27.37	262.98	7.75	7.55	95.36	4.30	5.31	33.28	7.50	42.15	27.42	277.72	0.13	3.28	11.64	1.68	0.85	17.51	18.87	66.30	9.79	4.78	5.06	2.93	2.70
A5123	37.903108	-121.496981	South Delta tidal transition zone	Middle River	8/1/2020	3.89	1.21	27.36	262.80	7.75	7.54	95.22	4.26	5.15	33.15	7.43	42.04	27.41	277.54	0.13	3.25	11.10	1.62	0.86	16.86	19.34	65.76	9.67	5.08	5.10	2.92	2.69
A4571	37.904022	-121.572600	South Delta tidal transition zone	Old River	8/1/2020	2.48	1.01	27.09	377.94	7.87	7.15	89.89	5.11	3.43	24.80	5.03	31.91	27.12	395.81	0.18	0.91	7.59	1.59	0.02	10.12	9.07	74.99	15.73	0.20	3.48	2.38	2.59
A5121	37.905234	-121.499150	South Delta tidal transition zone	Middle River	8/1/2020	3.86	1.20	27.38	263.02	7.76	7.58	95.81	4.34	5.26	33.27	7.54	42.23	27.42	277.83	0.13	3.36	11.82	1.62	0.89	17.75	19.00	66.53	9.19	5.03	5.06	2.93	2.70
A4569	37.906060	-121.570436	South Delta tidal transition zone	Old River	8/1/2020	2.47	1.04	27.13	383.84	7.90	7.15	90.07	5.44	3.46	25.06	5.07	32.27	27.16	401.98	0.18	0.81	8.31	1.59	0.06	10.76	7.65	77.05	14.84	0.57	3.51	2.40	2.59
A5114	37.906766	-121.507883	South Delta tidal transition zone	Middle River	8/1/2020	3.91	1.27	27.36	263.20	7.74	7.50	94.79	4.28	5.43	33.46	7.62	42.45	27.43	277.99	0.13	3.34	11.62	1.78	0.84	17.67	19.07	65.57	10.30	4.60	5.18	2.94	2.71
A5116	37.907009	-121.506657	South Delta tidal transition zone	Middle River	8/1/2020	3.91	1.27	27.36	263.20	7.74	7.50	94.79	4.28	5.43	33.46	7.62	42.45	27.43	277.99	0.13	3.34	11.62	1.78	0.84	17.67	19.07	65.57	10.30	4.60	5.18	2.94	2.71
A5119	37.907276	-121.501860	South Delta tidal transition zone	Middle River	8/1/2020	3.92	1.22	27.38	263.20	7.76	7.56	95.58	4.34	5.28	33.39	7.51	42.46	27.42	277.99	0.13	3.38	11.85	1.66	0.84	17.77	19.09	66.58	9.45	4.68	5.14	2.94	2.70
A4567	37.907616	-121.567373	South Delta tidal transition zone	Old River	8/1/2020	2.45	0.96	27.15	384.49	7.92	7.17	90.37	5.45	3.54	25.33	5.19	32.96	27.18	403.62	0.18	0.82	9.02	1.58	0.12	11.54	7.33	77.84	13.84	1.00	3.42	2.41	2.60
A4565	37.909180	-121.564307	South Delta tidal transition zone	Old River	8/1/2020	2.41	0.96	27.19	390.57	7.95	7.22	90.99	5.81	3.60	25.67	5.27	33.60	27.22	410.93	0.19	0.72	10.04	1.60	0.12	12.49	5.98	80.02	12.89	1.02	3.37	2.44	2.60
A5111	37.909120	-121.514094	South Delta tidal transition zone	Middle River	8/1/2020	3.82	1.23	27.41	263.17	7.78	7.65	96.80	4.32	5.50	33.35	7.76	42.29	27.50	278.49	0.13	3.45	12.04	1.86	0.90	18.19	19.08	66.08	10.32	4.84	5.05	2.93	2.71
A4563	37.911430	-121.562589	South Delta tidal transition zone	Old River	8/1/2020	2.38	0.94	27.20	394.49	7.97	7.26	91.57	5.93	3.61	25.64	5.26	33.75	27.23	415.44	0.19	0.63	10.26	1.60	0.10	12.62	5.13	80.99	12.84	0.79	3.28	2.44	2.59
A5109	37.912141	-121.516536	South Delta tidal transition zone	Middle River	8/1/2020	4.06	1.22	27.46	263.24	7.76	7.58	96.08	4.25	5.50	33.08	7.73	42.08	27.51	278.77	0.14	3.51	11.43	1.87	0.83	17.63	19.92	64.89	10.68	4.61	5.27	2.92	2.70
A5801	37.913301	-121.518916	South Delta tidal transition zone	North Victoria Canal	8/1/2020	4.10	1.22	27.44	264.09	7.75	7.56	95.77	4.20	5.39	32.98	7.61	41.97	27.50	279.87	0.14	3.39	11.30	1.92	0.72	17.35	19.52	65.16	11.09	4.12	5.32	2.91	2.70
A5107	37.914193	-121.514422	South Delta tidal transition zone	Middle River	8/1/2020	3.97	1.20	27.48	262.75	7.77	7.61	96.55	4.48	5.68	32.99	7.94	41.87	27.51	277.87	0.13	3.65	12.01	1.75	1.04	18.43	19.78	65.19	9.54	5.60	5.17	2.91	2.71
A4559	37.916604	-121.565421	South Delta tidal transition zone	Old River	8/1/2020	2.25	0.85	27.18	402.77	7.98	7.27	91.61	6.00	3.56	25.01	5.16	32.86	27.21	423.93	0.20	0.53	9.62	1.67	0.01	11.84	4.67	80.68	14.41	0.07	3.04	2.39	2.58
A5105	37.914622	-121.516400	South Delta tidal transition zone	Middle River	8/1/2020	4.04	1.20	27.46	262.99	7.76	7.59	96.23	4.39	5.62	32.93	7.86	41.83	27.51	278.23	0.14	3.56	11.81	1.82	0.93	18.15	19.63	65.06	10.11	5.05	5.24	2.91	2.70
A5104	37.915647	-121.514889	South Delta tidal transition zone	Middle River	8/1/2020	3.97	1.20	27.48	262.75	7.77	7.61	96.55	4.48	5.68	32.99	7.94	41.87	27.51	277.87	0.13	3.65	12.01	1.75	1.04	18.43	19.78	65.19	9.54	5.60	5.17	2.91	2.71
A4558	37.918019	-121.565568	South Delta tidal transition zone	Old River	8/1/2020	2.22	0.77	27.15	403.47	7.97	7.25	91.26	5.51	3.49	24.26	5.08	31.79	27.17	424.32	0.20	0.60	8.78	1.70	0.00	11.10	5.68	78.47	15.67	0.00	2.97	2.34	2.58
A5100	37.918312	-121.516125	South Delta tidal transition zone	Middle River	8/1/2020	3.90	1.18	27.42	262.17	7.77	7.58	96.13	4.87	5.61	32.58	7.82	41.06	27.45	276.84	0.13	3.52	12.15	1.59	1.12	18.37	19.17	66.14	8.67	6.07	5.08	2.89	2.71
A4556	37.919646	-121.562601	South Delta tidal transition zone	Old River	8/1/2020	2.26	0.73	27.13	404.42	7.97	7.25	91.32	4.91	3.43	23.70	5.00	30.82	27.15	425.07	0.20	0.65	7.99	1.72	0.01	10.41	6.51	76.21	16.79	0.15	2.92	2.31	2.58
A5095	37.921314	-121.522892	South Delta tidal transition zone	Middle River	8/1/2020	4.10	1.20	27.33	262.83	7.76	7.54	95.17	4.17	5.23	31.96	7.29	40.61	27.36	277.24	0.14	3.02	10.99	1.82	0.64	16.56	18.26	66.38	10.97	3.81	5.30	2.85	2.69
A4554	37.920362	-121.559078	South Delta tidal transition zone	Old River	8/1/2020	2.20	0.68	27.09	406.73	7.99	7.31	91.92	3.87	3.39	22.47	4.98	29.32	27.11	427.23	0.20	0.82	7.01	1.78	0.08	9.75	8.56	71.64	18.43	0.77	2.83	2.23	2.59
A5098	37.920477	-121.519211	South Delta tidal transition zone	Middle River	8/1/2020	4.00	1.17	27.37	261.97	7.77	7.58	95.91	4.54	5.42	32.20	7.59	40.65	27.41	276.44	0.13	3.28	11.76	1.77	0.87	17.71	18.53	66.39	10.03	4.86	5.18	2.86	2.70
A4552	37.920970	-121.555627	South Delta tidal transition zone	Old River	8/1/2020	2.27	0.71	27.09	402.71	8.01	7.36	92.58	3.74	3.50	22.55	5.14	29.67	27.11	423.24	0.19	0.94	7.49	1.73	0.25	10.46	8.95	71.41	16.97	2.29	2.96	2.24	2.60
A5096	37.922151	-121.521492	South Delta tidal transition zone	Middle River	8/1/2020	4.05	1.18	27.33	261.41	7.77	7.57	95.56	4.30	5.29	31.84	7.40	40.33	27.36	275.51	0.13	3.12	11.34	1.79	0.75	17.04	18.30	66.52	10.58	4.32	5.23	2.84	2.69
A5094	37.922108	-121.525946	South Delta tidal transition zone	Middle River	8/1/2020	4.05	1.21	27.29	262.31	7.76	7.54	95.09	4.13	5.14	31.50	7.18	40.05	27.33	276.42	0.14	2.97	10.78	1.67	0.73	16.24	18.27	66.42	10.30	4.47	5.27	2.82	2.68
A4550	37.922887	-121.556419	South Delta tidal transition zone	Old River	8/1/2020	2.21	0.70	27.07	406.93	8.01	7.33	92.29	3.58	3.43	22.06	5.06	29.06	27.09	427.40	0.20	0.90	7.04	1.79	0.19	9.95	9.06	70.69	18.19	1.78	2.90	2.20	2.59
A5092	37.925257	-121.527726	South Delta tidal transition zone	Middle River	8/1/2020	3.93	1.22	27.27	262.69	7.78	7.57	95.54	4.15	5.13	30.88	7.20	39.24	27.32	276.85	0.14	2.99	10.97	1.58	0.89	16.50	18.13	66.47	9.61	5.38	5.15	2.78	2.67
A4548	37.925376	-121.558603	South Delta tidal transition zone	Old River	8/1/2020	2.17	0.75	27.05	408.28	8.00	7.31	91.93	3.55	3.40	21.92	4.99	28.94	27.07	428.48	0.20	0.87	6.81	1.84	0.09	9.64	9.09	70.68	19.12	0.90	2.91	2.19	2.59
A5088	37.931177	-121.527352	South Delta tidal transition zone	Middle River	8/1/2020	3.78	1.17	27.27	261.13	7.80	7.65	96.54	4.24	5.18	29.73	7.32	37.69	27.31	274.83	0.13	3.03	11.81	1.72	0.85	17.44	17.42	67.67	9.91	4.81	4.95	2.70	2.68
A5090	37.928208	-121.527116	South Delta tidal transition zone	Middle River	8/1/2020	3.81	1.19	27.27	261.41	7.79	7.63	96.20	4.24	5.20	30.09	7.34	38.18	27.31	275.38	0.13	3.06	11.63	1.66	0.92	17.31	17.68	67.12	9.68	5.27	5.00	2.72	2.68
A4546	37.928305	-121.558922	South Delta tidal transition zone	Old River	8/1/2020	2.16	0.84	27.03	410.76	7.99	7.28	91.51	3.58	3.32	22.01	4.86	29.30	27.05	430.80	0.20	0.85	6.52	1.78	0.05	9.17	9.21	71.20	19.50	0.47	3.00	2.20	2.58
A4544	37.930861	-121.557079	South Delta tidal transition zone	Old River	8/1/2020	2.17	0.84	27.03	409.80	7.99	7.28	91.45	3.61	3.31	22.30	4.88	29.67	27.04	429.81	0.19	0.86	6.50	1.74	0.10	9.15	9.18	71.27	19.25	0.87	3.02	2.23	2.59
A4542	37.933281	-121.558930	South Delta tidal transition zone	Old River	8/1/2020	2.10	0.83	27.02	412.10	7.99	7.26	91.27	3.56	3.22	22.22	4.76	29.36	27.04	432.25	0.20	0.77	6.32	1.71	0.03	8.82	8.62	71.71	19.49	0.30	2.94	2.22	2.58
A5068	37.949905	-121.528378	South Delta tidal transition zone	Middle River	8/1/2020	3.88	1.35	27.03	262.77	7.74	7.30	91.72	3.94	4.53	29.57	6.48	37.66	27.08	275.50	0.13	2.35	9.19	1.62	0.44	13.57	17.30	67.72	12.00	3.18	5.23	2.69	2.72
A3866	37.935801	-121.333187	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	149.03	9.40	27.38	387.19	7.69	7.43	93.89	16.68	4.80	36.68	7.50	51.83	27.45	408.58	0.18	1.86	13.21	1.78	1.34	18.22	10.34	72.42	9.76	7.34	158.43	3.15	14.64
A4540	37.935394	-121.561475	South Delta tidal transition zone	Old River	8/1/2020	2.10	0.82	27.02	412.47	8.00	7.28	91.50	3.49	3.22	22.08	4.77	29.01	27.04	432.90	0.20	0.74	6.34	1.72	0.03	8.88	8.29	71.55	19.38	0.37	2.91	2.20	2.58
A5078	37.935883	-121.531949	South Delta tidal transition zone	Middle River	8/1/2020	3.79	1.21	27.18	261.73	7.80	7.59	95.65	4.06	5.06	29.26	7.15	37.27	27.22	275.04	0.13	2.96	10.91	1.79	0.65	16.29	18.13	66.97	11.06	3.98	5.13	2.68	2.68
A3864	37.938001	-121.335422	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	147.90	9.04	27.41	390.53	7.71	7.49	94.71	16.72	4.87	36.86	7.57	52.10	27.48	412.02	0.18	1.91	13.27	1.83	1.33	18.36	10.47	72.23	9.98	7.23	156.95	3.17	14.58
A4538	37.938272	-121.561761	South Delta tidal transition zone	Old River	8/1/2020	2.13	0.84	27.00	402.75	7.97	7.27	91.29	3.39	3.38	22.16	4.96	29.37	27.01	422.38	0.20	0.82	6.47	1.80	0.08	9.24	8.55	70.06	19.55	0.83	2.98	2.21	2.57
A3860	37.938924	-121.342176	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	143.87	9.36	27.43	391.61	7.71	7.53	95.35	17.16	4.93	36.55	7.65	51.91	27.50	415.39	0.18	1.92	13.19	1.84	1.32	18.27	10.53	72.22	10.07	7.23	153.23	3.15	14.62
A3862	37.939157	-121.338529	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	145.28	9.34	27.42	390.52	7.71	7.53	95.22	16.99	4.92	36.56	7.63	51.94	27.49	413.78	0.18	1.92	13.20	1.83	1.34	18.29	10.53	72.16	9.99	7.34	154.62	3.15	14.64
A3858	37.940692	-121.344747	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	141.08	9.01	27.49	396.55	7.72	7.49	94.94	17.28	4.97	36.96	7.67	52.10	27.55	420.93	0.18	1.95	13.28	1.91	1.29	18.41	10.54	72.14	10.41	7.00	150.09	3.18	14.27
A3856	37.942861	-121.344854	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	140.68	8.80	27.52	399.91	7.72	7.46	94.61	17.17	5.02	37.26	7.70	52.51	27.58	424.46	0.19	1.96	13.31	1.93	1.33	18.51	10.58	71.93	10.42	7.16	149.49	3.19	14.03
A4534	37.943575	-121.558802	South Delta tidal transition zone	Old River	8/1/2020	2.15	0.88	26.95	390.01	7.90	7.13	89.42	3.40	3.46	22.67	5.00	30.23	26.96	406.12	0.19	0.94	6.36	1.77	0.06	9.18	8.13	69.44	19.39	0.58	3.04	2.24	2.58
A3854	37.944530	-121.341934	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	142.35	7.94	27.53	396.15	7.71	7.55	95.69	17.90	5.02	37.42	7.67	53.14	27.59	420.03	0.19	1.92	13.21	2.01	1.27	18.37	10.46	71.91	10.91	6.91	150.29	3.20	13.69
A5070	37.945972	-121.534306	South Delta tidal transition zone	Middle River	8/1/2020	3.80	1.35	27.03	264.00	7.72	7.31	91.85	3.89	4.55	29.48	6.51	37.26	27.08	277.10	0.13	2.41	8.98	1.63	0.48	13.55	17.72	66.35	12.07	3.53	5.16	2.70	2.68
A3852	37.946598	-121.339568	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	143.25	6.59	27.55	406.39	7.73	7.68	97.40	17.61	5.05	38.34	7.64	53.98	27.62	426.91	0.19	1.90	13.42	2.03	1.27	18.59	10.22	72.19	10.93	6.83	149.84	3.26	13.39
A4532	37.946261	-121.557868	South Delta tidal transition zone	Old River	8/1/2020	2.18	0.93	26.91	387.64	7.88	7.07	88.68	3.43	3.43	23.00	4.94	30.36	26.93	402.71	0.19	1.05	6.14	1.66	0.06	8.86	5.47	69.42	18.94	0.56	3.14	2.27	2.59
A3850	37.948366	-121.336868	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	143.54	5.75	27.58	423.35	7.76	7.85	99.68	16.66	5.09	39.71	7.63	55.33	27.65	444.00	0.20	1.85	13.86	1.98	1.33	18.99	9.76	72.95	10.42	7.01	149.29	3.35	13.27
A4530	37.948910	-121.559118	South Delta tidal transition zone	Old River	8/1/2020	2.15	0.97	26.90	397.92	7.92	7.08	88.81	3.44	3.30	22.49	4.78	29.74	26.91	414.10	0.19	0.91	5.89	1.61	0.04	8.42	6.50	70.01	19.23	0.49	3.19	2.23	2.58
A4528	37.951407	-121.561005	South Delta tidal transition zone	Old River	8/1/2020	2.14	1.03	26.91	410.63	7.98	7.15	89.63	3.49	3.16	21.94	4.59	28.95	26.91	426.95	0.20	0.74	5.67	1.56	0.03	8.01	7.54	70.93	19.53	0.37	3.23	2.19	2.57
A3837	37.951538	-121.334676	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	143.64	5.77	27.60	438.55	7.78	7.93	100.72	15.64	5.11	40.97	7.66	56.61	27.67	461.19	0.21	1.82	14.15	1.93	1.38	19.27	9.46	73.40	10.00	7.16	149.40	3.44	13.33
A3839	37.952136	-121.330928	San Joaquin tidal transition zone	Port of Stockton	8/1/2020	144.00	6.18	27.59	447.33	7.78	7.94	100.79	14.78	5.05	41.56	7.60	57.24	27.66	473.62	0.22	1.70	14.36	1.82	1.45	19.33	8.88	74.22	9.38	7.52	150.18	3.47	13.57
A5065	37.952444	-121.531413	South Delta tidal transition zone	Middle River	8/1/2020	3.94	1.36	27.03	263.35	7.74	7.33	92.10	4.01	4.67	29.85	6.68	37.81	27.09	276.28	0.13	2.49	9.76	1.64	0.54	14.39	17.30	67.77	11.57	3.62	5.31	2.71	2.71
A4526	37.952713	-121.564726	South Delta tidal transition zone	Old River	8/1/2020	2.04	1.08	26.93	431.49	8.05	7.20	90.40	3.57	2.92	21.24	4.25	27.75	26.94	450.88	0.21	0.51	5.38	1.46	0.00	7.41	6.97	72.63	19.71	0.00	3.10	2.14	2.57
A3834	37.952796	-121.339559	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	141.75	5.59	27.68	470.02	7.83	7.87	99.99	12.28	5.10	41.52	7.65	56.01	27.72	508.47	0.23	1.73	15.15	1.66	1.65	20.21	8.57	74.90	8.25	8.15	147.35	3.47	13.24
A3831	37.953927	-121.345056	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	139.04	4.63	27.80	516.43	7.94	7.96	101.47	8.03	5.29	42.26	7.78	55.30	27.85	560.96	0.25	1.80	16.35	1.60	1.89	21.68	8.29	75.41	7.40	8.73	143.67	3.52	13.71
A5063	37.954724	-121.529169	South Delta tidal transition zone	Middle River	8/1/2020	4.11	1.37	27.06	263.21	7.75	7.40	93.02	4.07	4.80	30.05	6.90	38.11	27.12	276.22	0.13	2.66	10.39	1.66	0.59	15.28	17.44	67.92	10.95	3.74	5.48	2.72	2.73
A3829	37.955012	-121.348354	San Joaquin tidal transition zone	San Joaquin River	8/1/2020	135.70	4.20	27.91	521.12	8.01	8.12	103.71	7.47	5.61	42.08	8.17	54.61	27.96	559.97	0.25	2.19	16.77	1.75	2.05	22.71	9.59	73.84	7.74	9.00	139.90	3.51	14.07
