Timestamp (PST) DS	Station Abbrev. DS	Station ID DS	Chla (ug/L) DS	Chla Rmk DS	Pheophytin (ug/L) DS	Pheophytin Rmk DS	5 micron Chla (ug/L) DS	5 micron Chla Rmk DS	5 micron Pheophytin (ug/L) DS	5 micron Pheophytin Rmk DS	NH4 (mg-N/L) DS lab reported	NH4 Rmk DS	NO2 (mg-N/L) DS lab reported	NO2 Rmk DS	NO2 + NO3 (mg-N/L) DS lab reported	NO2 + NO3 Rmk DS	PO4 (mg-P/L) DS lab reported	PO4 Rmk DS	TDN (mg-N/L) DS lab reported	TDN Rmk DS	TDP (mg-P/L) DS lab reported	TDP Rmk DS	NH4 (uM) DS	NO2 (uM) DS	NO2 + NO3 (uM) DS	PO4 (uM) DS	TDN (uM) DS	TDP (uM) DS	estDIN (uM) DS	estDON (uM) DS	H2O Delta 18O (per mil) DS	H2O Delta 2H (per mil) DS	DOC (mg-C/L) DS	DOC Rmk DS	Peak fDOM (RU) DS	Peak fDOM Rmk DS	UV Slope Ratio DS	UV Slope Ratio Rmk DS	A254 (AU/cm) DS	A254 Rmk DS	A280 (AU/cm) DS	A280 Rmk DS	A370 (AU/cm) DS	A370 Rmk DS	A412 (AU/cm) DS	A412 Rmk DS	A440 (AU/cm) DS	A440 Rmk DS	Sag 275-295 nm DS	Sag 275-295 nm Rmk DS	Sag 290-350 nm DS	Sag 290-350 nm Rmk DS	Sag 350-400 nm DS	Sag 350-400 nm Rmk DS	Sag 412-676 nm DS	Sag 412-676 nm Rmk DS	Peak A (RU) DS	Peak A Rmk DS	Peak B (RU) DS	Peak B Rmk DS	Peak C (RU) DS	Peak C Rmk DS	Peak D (RU) DS	Peak D Rmk DS	Peak M (RU) DS	Peak M Rmk DS	Peak N (RU) DS	Peak N Rmk DS	Peak T (RU) DS	Peak T Rmk DS	FI DS	FI Rmk DS	HIX DS	HIX Rmk DS	Picophytoplankton PC-Rich Sphere Tally DS	Picophytoplankton PC-Rich Sphere Density (cells/mL) DS	Picophytoplankton PC-Rich Sphere Total Biovolume (um3/mL) DS	Picophytoplankton PC-Rich Tally DS	Picophytoplankton PC-Rich Density (cells/mL) DS	Picophytoplankton PC-Rich Total Biovolume (um3/mL) DS	Picophytoplankton PE-Rich Sphere Tally DS	Picophytoplankton PE-Rich Sphere Density (cells/mL) DS	Picophytoplankton PE-Rich Sphere Total Biovolume (um3/mL) DS	Picophytoplankton PE-Rich Tally DS	Picophytoplankton PE-Rich Density (cells/mL) DS	Picophytoplankton PE-Rich Total Biovolume (um3/mL) DS	Picophytoplankton Total Tally DS	Picophytoplankton Total Density (cells/mL) DS	Picophytoplankton Total Biovolume (um3/mL) DS	Picophytoplankton lab comment
10/19/2022 12:35	54	10/19/2022-54	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.002	E	0.0442	NA	0.034	NA	NA	NA	NA	NA	0.86	0.14	3.16	1.10	NA	NA	4.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 12:36	55	10/19/2022-55	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.002	E	0.111	NA	0.057	NA	NA	NA	NA	NA	1.00	0.14	7.92	1.84	NA	NA	8.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 12:38	56	10/19/2022-56	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.002	E	0.0540	NA	0.041	NA	NA	NA	NA	NA	0.93	0.14	3.85	1.32	NA	NA	4.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 12:40	57	10/19/2022-57	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	E	0.0427	NA	0.031	NA	NA	NA	NA	NA	0.86	0.07	3.05	1.00	NA	NA	3.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 12:44	58	10/19/2022-58	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.001	E	0.0355	NA	0.039	NA	NA	NA	NA	NA	0.79	0.07	2.54	1.26	NA	NA	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 12:51	59	10/19/2022-59	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.002	E	0.0617	NA	0.050	NA	NA	NA	NA	NA	0.93	0.14	4.40	1.61	NA	NA	5.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 12:54	60	10/19/2022-60	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.001	E	0.0347	NA	0.028	NA	NA	NA	NA	NA	1.00	0.07	2.48	0.90	NA	NA	3.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:00	61	10/19/2022-61	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.001	E	0.0284	NA	0.029	NA	NA	NA	NA	NA	1.00	0.07	2.03	0.94	NA	NA	3.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:02	62	10/19/2022-62	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.001	<	0.008	NA	0.025	NA	NA	NA	NA	NA	1.00	0.04	0.56	0.81	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:05	63	10/19/2022-63	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	<	0.006	NA	0.028	NA	NA	NA	NA	NA	0.93	0.04	0.44	0.90	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:09	64	10/19/2022-64	NA	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.001	<	0.020	NA	0.033	NA	NA	NA	NA	NA	1.21	0.04	1.46	1.07	NA	NA	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:11	65	10/19/2022-65	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	E	0.025	NA	0.027	NA	NA	NA	NA	NA	0.93	0.07	1.76	0.87	NA	NA	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:13	66	10/19/2022-66	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.001	<	0.016	NA	0.024	NA	NA	NA	NA	NA	0.79	0.04	1.11	0.77	NA	NA	1.90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:25	67	10/19/2022-67	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.001	E	0.015	NA	0.019	NA	NA	NA	NA	NA	0.79	0.07	1.08	0.61	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:28	ORF	380300121344801	6.0	NA	3.1	NA	4.3	NA	1.9	NA	0.017	E	0.001	E	0.0377	NA	0.027	NA	0.26	NA	0.045	NA	1.21	0.07	2.69	0.87	18.56	1.45	3.91	14.66	NA	NA	2.0	NA	0.172	NA	2.8	NA	0.057	NA	0.0418	NA	0.0082	NA	0.0039	E	0.0027	E	0.0184	NA	0.0181	NA	0.0183	NA	0.0135	NA	0.5035	NA	0.1293	NA	0.249	NA	0.1034	NA	0.2578	NA	0.1866	NA	0.1282	NA	1.482	NA	0.8301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:42	68	10/19/2022-68	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.001	E	0.015	NA	0.024	NA	NA	NA	NA	NA	1.00	0.07	1.09	0.77	NA	NA	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:44	69	10/19/2022-69	NA	NA	NA	NA	NA	NA	NA	NA	0.018	E	0.001	E	0.020	NA	0.035	NA	NA	NA	NA	NA	1.29	0.07	1.43	1.13	NA	NA	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:47	70	10/19/2022-70	NA	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.001	<	0.013	NA	0.041	NA	NA	NA	NA	NA	1.21	0.04	0.91	1.32	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:49	71	10/19/2022-71	NA	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.001	<	0.007	NA	0.028	NA	NA	NA	NA	NA	1.00	0.04	0.49	0.90	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:51	72	10/19/2022-72	NA	NA	NA	NA	NA	NA	NA	NA	0.016	E	0.001	<	0.011	NA	0.030	NA	NA	NA	NA	NA	1.14	0.04	0.78	0.97	NA	NA	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 13:55	OBI	11313405	2.4	NA	1.5	NA	0.9	NA	0.7	NA	0.019	E	0.001	E	0.021	NA	0.029	NA	0.23	NA	0.035	NA	1.36	0.07	1.50	0.94	16.42	1.13	2.86	13.56	NA	NA	2.3	NA	0.195	NA	2.9	NA	0.066	NA	0.0482	NA	0.0096	NA	0.0044	E	0.0030	E	0.0182	NA	0.0180	NA	0.0184	NA	0.0142	NA	0.5605	NA	0.1049	NA	0.281	NA	0.1174	NA	0.2916	NA	0.2050	NA	0.1404	NA	1.508	NA	0.8503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:11	73	10/19/2022-73	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.001	<	0.015	NA	0.026	NA	NA	NA	NA	NA	0.93	0.04	1.07	0.84	NA	NA	2.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:15	74	10/19/2022-74	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	<	0.014	NA	0.027	NA	NA	NA	NA	NA	0.86	0.04	1.01	0.87	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:20	75	10/19/2022-75	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	E	0.019	NA	0.034	NA	NA	NA	NA	NA	0.86	0.07	1.36	1.10	NA	NA	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:21	76	10/19/2022-76	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.001	<	0.018	NA	0.028	NA	NA	NA	NA	NA	0.79	0.04	1.31	0.90	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:24	ORI	11313325	2.1	NA	1.4	NA	0.6	NA	0.6	NA	0.016	E	0.001	<	0.020	NA	0.032	NA	0.17	NA	0.037	NA	1.14	0.04	1.43	1.03	12.14	1.19	2.57	9.57	NA	NA	2.5	NA	0.221	NA	2.9	NA	0.073	NA	0.0536	NA	0.0104	NA	0.0047	E	0.0033	E	0.0184	NA	0.0182	NA	0.0187	NA	0.0144	NA	0.6663	NA	0.2403	NA	0.326	NA	0.1341	NA	0.3356	NA	0.2330	NA	0.1613	NA	1.449	NA	0.8265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:36	77	10/19/2022-77	NA	NA	NA	NA	NA	NA	NA	NA	0.021	E	0.001	E	0.0369	NA	0.040	NA	NA	NA	NA	NA	1.50	0.07	2.64	1.29	NA	NA	4.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:39	78	10/19/2022-78	NA	NA	NA	NA	NA	NA	NA	NA	0.019	E	0.001	E	0.0348	NA	0.040	NA	NA	NA	NA	NA	1.36	0.07	2.49	1.29	NA	NA	3.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:42	79	10/19/2022-79	NA	NA	NA	NA	NA	NA	NA	NA	0.023	E	0.001	E	0.0485	NA	0.043	NA	NA	NA	NA	NA	1.64	0.07	3.46	1.39	NA	NA	5.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:44	80	10/19/2022-80	NA	NA	NA	NA	NA	NA	NA	NA	0.024	E	0.002	E	0.0538	NA	0.039	NA	NA	NA	NA	NA	1.71	0.14	3.84	1.26	NA	NA	5.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:51	81	10/19/2022-81	NA	NA	NA	NA	NA	NA	NA	NA	0.019	E	0.001	E	0.0517	NA	0.045	NA	NA	NA	NA	NA	1.36	0.07	3.69	1.45	NA	NA	5.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:54	82	10/19/2022-82	NA	NA	NA	NA	NA	NA	NA	NA	0.021	E	0.002	E	0.0622	NA	0.044	NA	NA	NA	NA	NA	1.50	0.14	4.44	1.42	NA	NA	5.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:56	83	10/19/2022-83	NA	NA	NA	NA	NA	NA	NA	NA	0.019	E	0.002	E	0.0700	NA	0.053	NA	NA	NA	NA	NA	1.36	0.14	5.00	1.71	NA	NA	6.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 14:58	ORCC	11313250	2.1	NA	1.4	NA	0.7	NA	0.6	NA	0.020	E	0.001	E	0.0759	NA	0.046	NA	0.33	NA	0.068	NA	1.43	0.07	5.42	1.48	23.56	2.20	6.85	16.71	NA	NA	2.9	NA	0.262	NA	2.9	NA	0.083	NA	0.0610	NA	0.0122	NA	0.0057	E	0.0039	E	0.0177	NA	0.0179	NA	0.0183	NA	0.0140	NA	0.7833	NA	0.0953	NA	0.386	NA	0.1565	NA	0.3911	NA	0.2688	NA	0.1803	NA	1.517	NA	0.8637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:24	84	10/19/2022-84	NA	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.002	E	0.0288	NA	0.052	NA	NA	NA	NA	NA	0.93	0.14	2.06	1.68	NA	NA	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:27	85	10/19/2022-85	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	E	0.0483	NA	0.055	NA	NA	NA	NA	NA	0.86	0.07	3.45	1.78	NA	NA	4.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:29	86	10/19/2022-86	NA	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.001	E	0.0354	NA	0.048	NA	NA	NA	NA	NA	0.79	0.07	2.53	1.55	NA	NA	3.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:31	87	10/19/2022-87	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	E	0.0347	NA	0.050	NA	NA	NA	NA	NA	0.86	0.07	2.48	1.61	NA	NA	3.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:36	MRB	11312674	1.5	NA	1.0	NA	0.4	NA	0.5	NA	0.015	E	0.001	E	0.0423	NA	0.040	NA	0.30	NA	0.062	NA	1.07	0.07	3.02	1.29	21.42	2.00	4.09	17.33	NA	NA	2.8	NA	0.260	NA	3.0	NA	0.084	NA	0.0613	NA	0.0125	NA	0.0058	E	0.0040	E	0.0175	NA	0.0177	NA	0.0182	NA	0.0138	NA	0.7782	NA	0.0887	NA	0.380	NA	0.1549	NA	0.3783	NA	0.2586	NA	0.1745	NA	1.478	NA	0.8691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:49	88	10/19/2022-88	NA	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.001	<	0.022	NA	0.052	NA	NA	NA	NA	NA	0.86	0.04	1.54	1.68	NA	NA	2.40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:53	89	10/19/2022-89	NA	NA	NA	NA	NA	NA	NA	NA	0.016	E	0.002	E	0.0572	NA	0.055	NA	NA	NA	NA	NA	1.14	0.14	4.08	1.78	NA	NA	5.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/19/2022 15:57	90	10/19/2022-90	NA	NA	NA	NA	NA	NA	NA	NA	0.016	E	0.002	E	0.0593	NA	0.053	NA	NA	NA	NA	NA	1.14	0.14	4.24	1.71	NA	NA	5.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
